session_id,server_id,start,end,real_time_start,real_time_end,game_time_start,game_time_end,last_heartbeat
282,95,2018-02-17 15:26:47,2018-02-17 19:26:47,6088,20488,482,0,2018-02-17 19:26:47
283,20,2018-02-10 23:24:56,2018-02-11 03:24:56,13697,28097,177,0,2018-02-11 03:24:56
284,349,2018-01-06 05:48:38,,32131,44331,414,0,2018-01-06 09:11:58
285,999,2018-01-01 10:05:40,2018-01-01 14:05:40,44386,58786,777,0,2018-01-01 14:05:40
286,608,2018-02-13 01:47:41,2018-02-13 05:47:41,31290,45690,646,0,2018-02-13 05:47:41
287,206,2018-01-17 03:53:44,2018-01-17 07:53:44,7020,21420,674,0,2018-01-17 07:53:44
288,657,2018-01-31 04:07:53,2018-01-31 08:07:53,42570,56970,962,0,2018-01-31 08:07:53
289,422,2018-01-15 09:32:49,,33286,41804,506,0,2018-01-15 11:54:47
290,395,2018-01-02 06:32:41,2018-01-02 10:32:41,20453,34853,47,0,2018-01-02 10:32:41
291,545,2018-02-10 01:24:11,2018-02-10 05:24:11,6245,20645,325,0,2018-02-10 05:24:11
292,207,2018-02-11 01:07:52,2018-02-11 05:07:52,4209,18609,144,0,2018-02-11 05:07:52
293,366,2018-01-02 10:26:15,2018-01-02 14:26:15,50990,65390,939,0,2018-01-02 14:26:15
294,917,2018-01-16 03:30:33,2018-01-16 07:30:33,8647,23047,9,0,2018-01-16 07:30:33
295,408,2018-01-30 19:17:24,2018-01-30 23:17:24,3196,17596,176,0,2018-01-30 23:17:24
296,106,2018-01-20 21:35:49,2018-01-21 01:35:49,50398,64798,691,0,2018-01-21 01:35:49
297,409,2018-01-29 20:00:26,2018-01-30 00:00:26,47027,61427,869,0,2018-01-30 00:00:26
298,817,2018-01-22 09:12:24,,6850,10129,554,0,2018-01-22 10:07:03
299,790,2018-02-13 20:30:47,,41674,48153,230,0,2018-02-13 22:18:46
300,478,2018-02-16 22:36:18,,44708,45866,554,0,2018-02-16 22:55:36
301,533,2018-01-20 00:48:32,2018-01-20 04:48:32,49753,64153,629,0,2018-01-20 04:48:32
302,978,2018-02-03 03:20:13,2018-02-03 07:20:13,17200,31600,951,0,2018-02-03 07:20:13
303,812,2018-01-19 09:19:12,2018-01-19 13:19:12,51187,65587,92,0,2018-01-19 13:19:12
304,781,2018-01-12 12:27:00,2018-01-12 16:27:00,24333,38733,483,0,2018-01-12 16:27:00
305,225,2018-02-14 03:54:02,,7232,19444,265,0,2018-02-14 07:17:34
306,459,2018-02-27 05:47:12,2018-02-27 09:47:12,50203,64603,367,0,2018-02-27 09:47:12
307,726,2018-02-27 21:37:23,2018-02-28 01:37:23,47932,62332,588,0,2018-02-28 01:37:23
308,245,2018-02-04 13:40:29,,10221,15514,5,0,2018-02-04 15:08:42
309,31,2018-02-10 21:46:48,2018-02-11 01:46:48,36543,50943,812,0,2018-02-11 01:46:48
310,80,2018-01-28 07:20:49,,9040,21335,13,0,2018-01-28 10:45:44
311,144,2018-02-05 20:45:54,2018-02-06 00:45:54,54100,68500,649,0,2018-02-06 00:45:54
312,896,2018-02-14 01:08:34,2018-02-14 05:08:34,48747,63147,209,0,2018-02-14 05:08:34
313,391,2018-02-02 20:41:41,2018-02-03 00:41:41,42497,56897,756,0,2018-02-03 00:41:41
314,615,2018-01-09 09:21:57,,27991,31213,441,0,2018-01-09 10:15:39
315,161,2018-01-25 09:08:24,2018-01-25 13:08:24,13359,27759,790,0,2018-01-25 13:08:24
316,562,2018-01-29 09:05:17,,41866,42494,377,0,2018-01-29 09:15:45
317,624,2018-01-25 03:09:27,,47957,53529,480,0,2018-01-25 04:42:19
318,491,2018-01-20 03:15:35,,32123,38232,337,0,2018-01-20 04:57:24
319,479,2018-02-14 05:13:06,,35417,41770,209,0,2018-02-14 06:58:59
320,411,2018-02-24 23:24:06,,231,3192,395,0,2018-02-25 00:13:27
321,475,2018-01-25 13:27:22,,26160,28190,586,0,2018-01-25 14:01:12
322,380,2018-01-18 21:34:14,2018-01-19 01:34:14,31286,45686,144,0,2018-01-19 01:34:14
323,260,2018-01-31 12:26:03,2018-01-31 16:26:03,30197,44597,276,0,2018-01-31 16:26:03
324,152,2018-01-08 12:26:15,2018-01-08 16:26:15,8068,22468,779,0,2018-01-08 16:26:15
325,895,2018-02-13 08:02:26,2018-02-13 12:02:26,32156,46556,941,0,2018-02-13 12:02:26
326,887,2018-01-23 03:52:34,2018-01-23 07:52:34,17287,31687,302,0,2018-01-23 07:52:34
327,968,2018-01-25 04:42:50,,27090,29232,930,0,2018-01-25 05:18:32
328,999,2018-01-19 05:06:33,2018-01-19 09:06:33,35949,50349,267,0,2018-01-19 09:06:33
329,198,2018-01-26 22:39:48,2018-01-27 02:39:48,59963,74363,46,0,2018-01-27 02:39:48
330,989,2018-01-18 14:16:30,,43902,57679,170,0,2018-01-18 18:06:07
331,876,2018-02-15 10:10:20,,47296,59087,712,0,2018-02-15 13:26:51
332,48,2018-02-28 11:56:11,2018-02-28 15:56:11,14200,28600,314,0,2018-02-28 15:56:11
333,541,2018-02-19 04:19:35,,6081,16273,329,0,2018-02-19 07:09:27
334,866,2018-01-30 21:24:56,2018-01-31 01:24:56,9164,23564,485,0,2018-01-31 01:24:56
335,829,2018-02-21 15:01:47,,50199,56096,634,0,2018-02-21 16:40:04
336,310,2018-01-05 21:26:41,2018-01-06 01:26:41,28367,42767,883,0,2018-01-06 01:26:41
337,270,2018-01-27 02:08:32,,49112,51596,331,0,2018-01-27 02:49:56
338,82,2018-02-16 06:30:47,2018-02-16 10:30:47,48419,62819,792,0,2018-02-16 10:30:47
339,812,2018-02-11 17:44:42,2018-02-11 21:44:42,56024,70424,222,0,2018-02-11 21:44:42
340,273,2018-01-03 12:13:33,,19668,30157,686,0,2018-01-03 15:08:22
341,642,2018-02-23 14:05:23,,41980,42143,365,0,2018-02-23 14:08:06
342,569,2018-02-07 15:39:56,2018-02-07 19:39:56,32865,47265,457,0,2018-02-07 19:39:56
343,26,2018-01-20 08:24:43,2018-01-20 12:24:43,42994,57394,732,0,2018-01-20 12:24:43
344,60,2018-01-11 17:20:01,2018-01-11 21:20:01,41929,56329,256,0,2018-01-11 21:20:01
345,170,2018-01-10 00:16:14,,53589,54897,438,0,2018-01-10 00:38:02
346,109,2018-02-23 21:17:36,,11038,11477,500,0,2018-02-23 21:24:55
347,155,2018-02-15 06:22:01,,30223,34100,560,0,2018-02-15 07:26:38
348,650,2018-02-09 02:28:57,2018-02-09 06:28:57,5265,19665,479,0,2018-02-09 06:28:57
349,953,2018-01-06 03:13:16,2018-01-06 07:13:16,17956,32356,372,0,2018-01-06 07:13:16
350,363,2018-01-01 11:52:02,,37699,47096,287,0,2018-01-01 14:28:39
351,417,2018-02-02 20:41:35,2018-02-03 00:41:35,56589,70989,593,0,2018-02-03 00:41:35
352,410,2018-02-08 03:26:59,2018-02-08 07:26:59,44197,58597,709,0,2018-02-08 07:26:59
353,517,2018-02-12 14:26:45,,619,4649,212,0,2018-02-12 15:33:55
354,836,2018-01-07 21:03:22,2018-01-08 01:03:22,28053,42453,683,0,2018-01-08 01:03:22
355,172,2018-02-09 16:06:10,,6650,14624,703,0,2018-02-09 18:19:04
356,655,2018-01-14 07:31:26,2018-01-14 11:31:26,14863,29263,776,0,2018-01-14 11:31:26
357,191,2018-01-06 10:52:37,2018-01-06 14:52:37,890,15290,433,0,2018-01-06 14:52:37
358,496,2018-02-05 05:29:11,2018-02-05 09:29:11,53282,67682,575,0,2018-02-05 09:29:11
359,153,2018-01-21 19:09:54,2018-01-21 23:09:54,47256,61656,724,0,2018-01-21 23:09:54
360,821,2018-02-23 19:36:25,2018-02-23 23:36:25,53884,68284,341,0,2018-02-23 23:36:25
361,58,2018-01-19 22:51:07,,1727,12096,888,0,2018-01-20 01:43:56
362,467,2018-02-10 14:41:37,2018-02-10 18:41:37,33216,47616,778,0,2018-02-10 18:41:37
363,996,2018-02-07 07:44:49,2018-02-07 11:44:49,31611,46011,126,0,2018-02-07 11:44:49
364,260,2018-02-15 18:22:09,2018-02-15 22:22:09,47312,61712,101,0,2018-02-15 22:22:09
365,380,2018-01-28 05:06:57,,5435,7130,790,0,2018-01-28 05:35:12
366,720,2018-01-17 05:56:52,,47322,58301,992,0,2018-01-17 08:59:51
367,154,2018-02-12 17:08:33,2018-02-12 21:08:33,26622,41022,420,0,2018-02-12 21:08:33
368,544,2018-01-19 19:06:33,2018-01-19 23:06:33,35766,50166,35,0,2018-01-19 23:06:33
369,379,2018-01-21 01:06:19,,54156,54318,230,0,2018-01-21 01:09:01
370,291,2018-01-02 08:54:38,,27271,27636,267,0,2018-01-02 09:00:43
371,351,2018-02-03 21:41:08,2018-02-04 01:41:08,7984,22384,383,0,2018-02-04 01:41:08
372,41,2018-02-19 06:45:46,,40746,53388,30,0,2018-02-19 10:16:28
373,756,2018-02-26 09:04:27,2018-02-26 13:04:27,45514,59914,769,0,2018-02-26 13:04:27
374,679,2018-02-05 15:22:30,2018-02-05 19:22:30,984,15384,384,0,2018-02-05 19:22:30
375,848,2018-01-03 16:56:23,2018-01-03 20:56:23,54872,69272,966,0,2018-01-03 20:56:23
376,245,2018-01-30 21:53:20,2018-01-31 01:53:20,11659,26059,337,0,2018-01-31 01:53:20
377,820,2018-02-21 04:44:25,,7586,7754,197,0,2018-02-21 04:47:13
378,639,2018-01-26 07:37:16,2018-01-26 11:37:16,17357,31757,965,0,2018-01-26 11:37:16
379,985,2018-02-27 23:15:15,2018-02-28 03:15:15,51178,65578,481,0,2018-02-28 03:15:15
380,642,2018-01-16 19:04:12,,14536,19442,426,0,2018-01-16 20:25:58
381,773,2018-02-04 02:04:39,,32411,37240,193,0,2018-02-04 03:25:08
382,659,2018-01-15 12:27:50,2018-01-15 16:27:50,4405,18805,383,0,2018-01-15 16:27:50
383,105,2018-01-14 02:39:33,2018-01-14 06:39:33,14754,29154,891,0,2018-01-14 06:39:33
384,909,2018-02-05 14:25:51,2018-02-05 18:25:51,53345,67745,377,0,2018-02-05 18:25:51
385,49,2018-02-16 04:33:33,2018-02-16 08:33:33,49711,64111,1000,0,2018-02-16 08:33:33
386,484,2018-02-09 15:03:10,2018-02-09 19:03:10,51023,65423,196,0,2018-02-09 19:03:10
387,143,2018-01-06 21:23:10,2018-01-07 01:23:10,26268,40668,473,0,2018-01-07 01:23:10
388,137,2018-02-04 21:26:29,2018-02-05 01:26:29,5197,19597,559,0,2018-02-05 01:26:29
389,947,2018-01-03 02:10:53,2018-01-03 06:10:53,23457,37857,127,0,2018-01-03 06:10:53
390,920,2018-01-14 18:59:24,,57182,61930,140,0,2018-01-14 20:18:32
391,515,2018-01-02 10:09:31,2018-01-02 14:09:31,53101,67501,35,0,2018-01-02 14:09:31
392,606,2018-02-16 16:36:32,,26157,31265,912,0,2018-02-16 18:01:40
393,640,2018-02-28 19:03:42,2018-02-28 23:03:42,35617,50017,549,0,2018-02-28 23:03:42
394,890,2018-02-04 10:42:19,2018-02-04 14:42:19,55503,69903,599,0,2018-02-04 14:42:19
395,22,2018-01-17 08:29:01,2018-01-17 12:29:01,51161,65561,518,0,2018-01-17 12:29:01
396,375,2018-02-08 20:33:14,,12020,18049,874,0,2018-02-08 22:13:43
397,839,2018-01-12 17:49:52,,10160,13444,148,0,2018-01-12 18:44:36
398,8,2018-02-22 17:45:14,2018-02-22 21:45:14,42701,57101,113,0,2018-02-22 21:45:14
399,179,2018-01-19 13:07:57,2018-01-19 17:07:57,45747,60147,641,0,2018-01-19 17:07:57
400,908,2018-01-29 10:50:30,,11663,21220,607,0,2018-01-29 13:29:47
401,884,2018-02-21 03:02:09,2018-02-21 07:02:09,57730,72130,395,0,2018-02-21 07:02:09
402,978,2018-02-19 10:50:59,,55929,58840,850,0,2018-02-19 11:39:30
403,348,2018-02-06 19:38:57,,44848,49611,835,0,2018-02-06 20:58:20
404,53,2018-01-17 15:09:36,2018-01-17 19:09:36,46077,60477,248,0,2018-01-17 19:09:36
405,5,2018-02-09 20:50:02,,29487,30972,652,0,2018-02-09 21:14:47
406,318,2018-02-25 11:50:36,2018-02-25 15:50:36,27885,42285,855,0,2018-02-25 15:50:36
407,809,2018-01-14 11:11:47,,58678,63156,278,0,2018-01-14 12:26:25
408,874,2018-01-02 17:56:48,2018-01-02 21:56:48,44950,59350,660,0,2018-01-02 21:56:48
409,773,2018-01-05 10:19:49,,36090,37051,972,0,2018-01-05 10:35:50
410,66,2018-01-30 07:11:50,2018-01-30 11:11:50,56149,70549,778,0,2018-01-30 11:11:50
411,436,2018-01-08 10:46:13,,4937,15749,394,0,2018-01-08 13:46:25
412,624,2018-01-15 12:58:01,2018-01-15 16:58:01,38719,53119,740,0,2018-01-15 16:58:01
413,889,2018-01-29 00:40:47,,47711,59485,724,0,2018-01-29 03:57:01
414,503,2018-01-22 04:34:13,,55745,61955,368,0,2018-01-22 06:17:43
415,854,2018-01-07 23:07:25,2018-01-08 03:07:25,18212,32612,523,0,2018-01-08 03:07:25
416,242,2018-02-19 03:15:23,2018-02-19 07:15:23,20246,34646,849,0,2018-02-19 07:15:23
417,732,2018-01-19 04:45:28,,8923,16636,835,0,2018-01-19 06:54:01
418,398,2018-01-17 14:08:58,2018-01-17 18:08:58,34597,48997,890,0,2018-01-17 18:08:58
419,682,2018-01-30 04:00:02,2018-01-30 08:00:02,1552,15952,711,0,2018-01-30 08:00:02
420,52,2018-02-02 03:05:25,2018-02-02 07:05:25,28175,42575,969,0,2018-02-02 07:05:25
421,823,2018-02-23 00:30:07,2018-02-23 04:30:07,57934,72334,603,0,2018-02-23 04:30:07
422,476,2018-02-17 09:50:30,2018-02-17 13:50:30,6584,20984,822,0,2018-02-17 13:50:30
423,791,2018-01-22 01:39:50,2018-01-22 05:39:50,49962,64362,763,0,2018-01-22 05:39:50
424,676,2018-02-23 09:08:21,,2430,15406,19,0,2018-02-23 12:44:37
425,419,2018-02-18 21:44:45,,36577,44255,97,0,2018-02-18 23:52:43
426,545,2018-01-08 03:37:56,2018-01-08 07:37:56,41643,56043,706,0,2018-01-08 07:37:56
427,122,2018-02-15 18:13:41,2018-02-15 22:13:41,59722,74122,577,0,2018-02-15 22:13:41
428,750,2018-01-28 05:38:36,2018-01-28 09:38:36,19050,33450,239,0,2018-01-28 09:38:36
429,313,2018-01-12 11:56:38,2018-01-12 15:56:38,45409,59809,175,0,2018-01-12 15:56:38
430,68,2018-02-04 16:55:14,,58290,64504,24,0,2018-02-04 18:38:48
431,350,2018-02-27 08:13:41,2018-02-27 12:13:41,26337,40737,926,0,2018-02-27 12:13:41
432,458,2018-01-02 15:38:09,,36032,47117,843,0,2018-01-02 18:42:54
433,317,2018-01-21 03:36:49,2018-01-21 07:36:49,3208,17608,575,0,2018-01-21 07:36:49
434,552,2018-01-30 09:48:33,2018-01-30 13:48:33,2096,16496,97,0,2018-01-30 13:48:33
435,847,2018-01-25 18:19:00,,389,1580,303,0,2018-01-25 18:38:51
436,549,2018-02-15 12:55:07,2018-02-15 16:55:07,31760,46160,559,0,2018-02-15 16:55:07
437,898,2018-01-11 17:13:06,2018-01-11 21:13:06,3169,17569,303,0,2018-01-11 21:13:06
438,272,2018-01-21 04:22:04,2018-01-21 08:22:04,30615,45015,462,0,2018-01-21 08:22:04
439,711,2018-01-29 23:36:42,,20746,22541,327,0,2018-01-30 00:06:37
440,920,2018-01-23 13:49:59,2018-01-23 17:49:59,41266,55666,306,0,2018-01-23 17:49:59
441,342,2018-02-21 10:00:06,2018-02-21 14:00:06,2040,16440,297,0,2018-02-21 14:00:06
442,589,2018-02-19 06:51:54,,43521,57503,963,0,2018-02-19 10:44:56
443,512,2018-01-06 03:29:32,,45396,47188,623,0,2018-01-06 03:59:24
444,57,2018-01-31 00:17:11,2018-01-31 04:17:11,11124,25524,565,0,2018-01-31 04:17:11
445,287,2018-02-05 10:09:33,2018-02-05 14:09:33,55970,70370,263,0,2018-02-05 14:09:33
446,848,2018-02-26 06:43:09,2018-02-26 10:43:09,35519,49919,907,0,2018-02-26 10:43:09
447,728,2018-01-09 23:34:19,2018-01-10 03:34:19,13912,28312,685,0,2018-01-10 03:34:19
448,480,2018-01-01 20:58:46,2018-01-02 00:58:46,47572,61972,938,0,2018-01-02 00:58:46
449,196,2018-01-03 21:56:20,,24184,28563,406,0,2018-01-03 23:09:19
450,179,2018-02-01 22:03:47,2018-02-02 02:03:47,49851,64251,280,0,2018-02-02 02:03:47
451,613,2018-01-24 14:00:38,2018-01-24 18:00:38,52382,66782,358,0,2018-01-24 18:00:38
452,228,2018-02-19 00:15:39,2018-02-19 04:15:39,23885,38285,682,0,2018-02-19 04:15:39
453,693,2018-01-22 15:36:35,,13949,25292,144,0,2018-01-22 18:45:38
454,39,2018-01-14 12:00:53,2018-01-14 16:00:53,47759,62159,582,0,2018-01-14 16:00:53
455,766,2018-02-01 12:24:34,2018-02-01 16:24:34,21871,36271,887,0,2018-02-01 16:24:34
456,172,2018-01-04 01:41:50,,4143,14289,774,0,2018-01-04 04:30:56
457,630,2018-01-29 17:04:12,2018-01-29 21:04:12,46071,60471,443,0,2018-01-29 21:04:12
458,141,2018-02-24 21:04:19,2018-02-25 01:04:19,25069,39469,867,0,2018-02-25 01:04:19
459,627,2018-01-14 12:00:16,,26221,26533,686,0,2018-01-14 12:05:28
460,351,2018-01-14 21:25:01,2018-01-15 01:25:01,12775,27175,318,0,2018-01-15 01:25:01
461,309,2018-01-08 19:13:15,2018-01-08 23:13:15,38258,52658,677,0,2018-01-08 23:13:15
462,241,2018-01-12 18:43:20,,20168,31468,886,0,2018-01-12 21:51:40
463,684,2018-01-30 02:35:22,2018-01-30 06:35:22,41780,56180,813,0,2018-01-30 06:35:22
464,568,2018-02-03 02:22:06,2018-02-03 06:22:06,46228,60628,877,0,2018-02-03 06:22:06
465,392,2018-01-27 23:58:01,,31555,42841,873,0,2018-01-28 03:06:07
466,16,2018-01-13 05:25:54,2018-01-13 09:25:54,54551,68951,655,0,2018-01-13 09:25:54
467,24,2018-02-17 09:50:55,,20383,26388,81,0,2018-02-17 11:31:00
468,500,2018-01-29 14:04:41,2018-01-29 18:04:41,16261,30661,530,0,2018-01-29 18:04:41
469,427,2018-01-18 09:49:11,2018-01-18 13:49:11,23404,37804,261,0,2018-01-18 13:49:11
470,132,2018-02-24 08:57:55,2018-02-24 12:57:55,9987,24387,19,0,2018-02-24 12:57:55
471,580,2018-01-31 09:15:48,2018-01-31 13:15:48,37781,52181,228,0,2018-01-31 13:15:48
472,666,2018-02-03 02:19:19,,10206,22562,921,0,2018-02-03 05:45:15
473,599,2018-02-06 11:32:27,2018-02-06 15:32:27,17143,31543,565,0,2018-02-06 15:32:27
474,538,2018-01-08 06:51:17,,40143,46555,122,0,2018-01-08 08:38:09
475,268,2018-02-02 21:20:49,2018-02-03 01:20:49,14320,28720,903,0,2018-02-03 01:20:49
476,534,2018-01-31 19:59:45,2018-01-31 23:59:45,50295,64695,510,0,2018-01-31 23:59:45
477,543,2018-01-05 20:04:21,2018-01-06 00:04:21,1900,16300,896,0,2018-01-06 00:04:21
478,764,2018-01-27 01:05:41,2018-01-27 05:05:41,52500,66900,419,0,2018-01-27 05:05:41
479,235,2018-01-21 23:34:33,2018-01-22 03:34:33,9201,23601,34,0,2018-01-22 03:34:33
480,304,2018-02-07 14:10:26,2018-02-07 18:10:26,27297,41697,219,0,2018-02-07 18:10:26
481,83,2018-01-19 19:51:39,2018-01-19 23:51:39,47245,61645,887,0,2018-01-19 23:51:39
482,1,2018-01-24 12:40:21,2018-01-24 16:40:21,18525,32925,289,0,2018-01-24 16:40:21
483,600,2018-01-01 04:27:11,2018-01-01 08:27:11,51158,65558,16,0,2018-01-01 08:27:11
484,605,2018-01-18 10:24:10,,18221,28961,543,0,2018-01-18 13:23:10
485,822,2018-01-28 11:24:17,2018-01-28 15:24:17,49436,63836,118,0,2018-01-28 15:24:17
486,796,2018-02-28 02:24:43,2018-02-28 06:24:43,23121,37521,372,0,2018-02-28 06:24:43
487,978,2018-02-01 07:26:08,,45845,50934,133,0,2018-02-01 08:50:57
488,222,2018-02-05 00:02:00,2018-02-05 04:02:00,19472,33872,906,0,2018-02-05 04:02:00
489,702,2018-01-10 12:41:28,,29985,41591,372,0,2018-01-10 15:54:54
490,814,2018-01-09 20:46:33,2018-01-10 00:46:33,4695,19095,170,0,2018-01-10 00:46:33
491,541,2018-01-04 19:31:07,2018-01-04 23:31:07,18260,32660,165,0,2018-01-04 23:31:07
492,858,2018-01-23 17:48:27,2018-01-23 21:48:27,57412,71812,29,0,2018-01-23 21:48:27
493,711,2018-02-07 12:15:05,2018-02-07 16:15:05,45537,59937,104,0,2018-02-07 16:15:05
494,303,2018-01-07 17:33:02,2018-01-07 21:33:02,10870,25270,479,0,2018-01-07 21:33:02
495,40,2018-02-18 14:00:46,,5425,7370,2,0,2018-02-18 14:33:11
496,513,2018-01-19 09:23:49,2018-01-19 13:23:49,27791,42191,681,0,2018-01-19 13:23:49
497,502,2018-01-31 03:05:24,2018-01-31 07:05:24,55643,70043,163,0,2018-01-31 07:05:24
498,143,2018-02-23 10:35:45,,14039,27607,304,0,2018-02-23 14:21:53
499,342,2018-01-13 06:44:29,,2159,6189,199,0,2018-01-13 07:51:39
500,730,2018-02-21 20:16:26,2018-02-22 00:16:26,28025,42425,184,0,2018-02-22 00:16:26
501,865,2018-01-17 09:01:00,2018-01-17 13:01:00,57039,71439,999,0,2018-01-17 13:01:00
502,366,2018-01-12 02:26:16,2018-01-12 06:26:16,26882,41282,950,0,2018-01-12 06:26:16
503,194,2018-01-22 02:43:47,,10340,16024,359,0,2018-01-22 04:18:31
504,507,2018-02-18 20:42:18,2018-02-19 00:42:18,34931,49331,712,0,2018-02-19 00:42:18
505,739,2018-01-04 18:37:13,2018-01-04 22:37:13,9870,24270,671,0,2018-01-04 22:37:13
506,23,2018-02-07 04:06:18,,953,13486,954,0,2018-02-07 07:35:11
507,310,2018-01-20 13:02:03,2018-01-20 17:02:03,48126,62526,238,0,2018-01-20 17:02:03
508,3,2018-02-04 04:45:31,2018-02-04 08:45:31,47926,62326,584,0,2018-02-04 08:45:31
509,854,2018-01-19 11:25:32,,48671,51759,564,0,2018-01-19 12:17:00
510,624,2018-01-11 15:43:58,2018-01-11 19:43:58,31373,45773,877,0,2018-01-11 19:43:58
511,177,2018-01-28 02:21:49,2018-01-28 06:21:49,29173,43573,81,0,2018-01-28 06:21:49
512,564,2018-01-17 03:41:42,2018-01-17 07:41:42,15454,29854,617,0,2018-01-17 07:41:42
513,732,2018-02-12 05:00:24,2018-02-12 09:00:24,16989,31389,895,0,2018-02-12 09:00:24
514,602,2018-02-23 02:59:49,,11727,17253,310,0,2018-02-23 04:31:55
515,639,2018-01-26 21:04:54,2018-01-27 01:04:54,14431,28831,557,0,2018-01-27 01:04:54
516,563,2018-01-21 05:06:41,2018-01-21 09:06:41,21889,36289,256,0,2018-01-21 09:06:41
517,569,2018-01-23 14:02:43,2018-01-23 18:02:43,55177,69577,777,0,2018-01-23 18:02:43
518,887,2018-01-26 08:46:49,,30207,40783,204,0,2018-01-26 11:43:05
519,454,2018-01-13 21:49:05,,45600,52850,821,0,2018-01-13 23:49:55
520,294,2018-02-22 14:06:43,,51824,55952,138,0,2018-02-22 15:15:31
521,469,2018-01-17 07:05:30,2018-01-17 11:05:30,17693,32093,815,0,2018-01-17 11:05:30
522,737,2018-01-10 17:41:53,2018-01-10 21:41:53,7350,21750,539,0,2018-01-10 21:41:53
523,876,2018-01-20 10:11:26,2018-01-20 14:11:26,31962,46362,685,0,2018-01-20 14:11:26
524,970,2018-02-17 00:40:54,2018-02-17 04:40:54,48773,63173,696,0,2018-02-17 04:40:54
525,576,2018-02-24 09:34:14,2018-02-24 13:34:14,29826,44226,276,0,2018-02-24 13:34:14
526,753,2018-02-10 03:40:27,2018-02-10 07:40:27,23049,37449,321,0,2018-02-10 07:40:27
527,307,2018-01-17 04:22:55,2018-01-17 08:22:55,58200,72600,853,0,2018-01-17 08:22:55
528,64,2018-01-15 15:03:40,2018-01-15 19:03:40,32994,47394,816,0,2018-01-15 19:03:40
529,41,2018-01-21 22:02:54,,36888,44096,85,0,2018-01-22 00:03:02
530,763,2018-01-17 19:18:11,2018-01-17 23:18:11,42103,56503,365,0,2018-01-17 23:18:11
531,225,2018-02-02 17:06:56,2018-02-02 21:06:56,7129,21529,347,0,2018-02-02 21:06:56
532,339,2018-01-18 19:36:16,2018-01-18 23:36:16,51412,65812,242,0,2018-01-18 23:36:16
533,527,2018-01-13 14:27:24,2018-01-13 18:27:24,49474,63874,95,0,2018-01-13 18:27:24
534,491,2018-01-07 16:52:00,2018-01-07 20:52:00,41413,55813,174,0,2018-01-07 20:52:00
535,948,2018-02-10 00:38:49,,43171,44961,620,0,2018-02-10 01:08:39
536,287,2018-01-05 09:46:40,2018-01-05 13:46:40,311,14711,981,0,2018-01-05 13:46:40
537,601,2018-01-20 14:11:29,2018-01-20 18:11:29,34498,48898,445,0,2018-01-20 18:11:29
538,893,2018-02-28 10:39:33,2018-02-28 14:39:33,11289,25689,735,0,2018-02-28 14:39:33
539,77,2018-01-06 10:31:33,2018-01-06 14:31:33,30081,44481,312,0,2018-01-06 14:31:33
540,597,2018-02-28 09:15:46,2018-02-28 13:15:46,34043,48443,204,0,2018-02-28 13:15:46
541,703,2018-02-01 07:28:00,,11688,25145,884,0,2018-02-01 11:12:17
542,928,2018-01-30 06:55:37,2018-01-30 10:55:37,15016,29416,563,0,2018-01-30 10:55:37
543,75,2018-01-17 23:48:01,2018-01-18 03:48:01,40294,54694,660,0,2018-01-18 03:48:01
544,384,2018-02-26 15:08:46,,8022,10086,722,0,2018-02-26 15:43:10
545,134,2018-01-06 14:14:28,2018-01-06 18:14:28,12165,26565,928,0,2018-01-06 18:14:28
546,142,2018-01-15 06:41:34,2018-01-15 10:41:34,41812,56212,535,0,2018-01-15 10:41:34
547,192,2018-01-29 14:53:28,2018-01-29 18:53:28,29684,44084,299,0,2018-01-29 18:53:28
548,174,2018-01-26 16:40:28,2018-01-26 20:40:28,25611,40011,424,0,2018-01-26 20:40:28
549,774,2018-02-07 15:25:09,2018-02-07 19:25:09,52047,66447,879,0,2018-02-07 19:25:09
550,716,2018-02-14 12:08:40,,41456,46121,921,0,2018-02-14 13:26:25
551,656,2018-01-06 23:44:27,2018-01-07 03:44:27,2407,16807,503,0,2018-01-07 03:44:27
552,731,2018-01-18 10:30:03,,31679,39802,619,0,2018-01-18 12:45:26
553,181,2018-01-24 02:10:38,2018-01-24 06:10:38,44440,58840,117,0,2018-01-24 06:10:38
554,153,2018-01-08 20:31:33,2018-01-09 00:31:33,8287,22687,600,0,2018-01-09 00:31:33
555,88,2018-02-06 02:15:47,2018-02-06 06:15:47,50844,65244,234,0,2018-02-06 06:15:47
556,774,2018-01-29 21:56:35,2018-01-30 01:56:35,28758,43158,446,0,2018-01-30 01:56:35
557,301,2018-02-16 19:17:51,,28078,39634,444,0,2018-02-16 22:30:27
558,420,2018-02-04 09:21:33,2018-02-04 13:21:33,41633,56033,725,0,2018-02-04 13:21:33
559,465,2018-01-21 14:32:41,2018-01-21 18:32:41,27191,41591,394,0,2018-01-21 18:32:41
560,94,2018-01-07 04:40:29,,32167,43983,112,0,2018-01-07 07:57:25
561,868,2018-01-21 18:34:02,,33293,43500,193,0,2018-01-21 21:24:09
562,22,2018-01-11 01:52:01,2018-01-11 05:52:01,35541,49941,565,0,2018-01-11 05:52:01
563,939,2018-02-22 11:27:32,,40021,42929,504,0,2018-02-22 12:16:00
564,193,2018-01-20 04:26:05,,5865,18361,727,0,2018-01-20 07:54:21
565,99,2018-01-20 13:11:35,2018-01-20 17:11:35,45590,59990,736,0,2018-01-20 17:11:35
